Time (s),Absolute acceleration (m/s^2)
4.097784792E0,6.737141028E-2
4.107721792E0,6.483765403E-2
4.117657792E0,8.280306361E-2
4.127594792E0,8.094833442E-2
4.137530792E0,6.602548090E-2
4.147467792E0,7.625145057E-2
4.157403792E0,7.703185051E-2
4.167340792E0,6.422969942E-2
4.177276792E0,7.362104163E-2
4.187213792E0,7.407781842E-2
4.197149792E0,7.516921672E-2
4.207086792E0,8.425368613E-2
4.217022792E0,7.918044859E-2
4.226959792E0,8.009492580E-2
4.236895792E0,7.143397973E-2
4.246832792E0,7.542082365E-2
4.256768792E0,7.696629328E-2
4.266705792E0,8.490534363E-2
4.276641792E0,7.980306180E-2
4.286578792E0,7.584485406E-2
4.296514792E0,7.706238413E-2
4.306451792E0,6.323682779E-2
4.316388792E0,7.038148555E-2
4.326324792E0,6.913025014E-2
4.336261792E0,7.725424333E-2
4.346197792E0,7.843060260E-2
4.356134792E0,6.243820384E-2
4.366070792E0,7.148653177E-2
4.376007792E0,7.152332863E-2
4.385943792E0,7.336608949E-2
4.395880792E0,8.089569849E-2
4.405816792E0,8.650515900E-2
4.415753792E0,7.581373096E-2
4.425689792E0,7.382786491E-2
4.435626792E0,7.658015480E-2
4.445562792E0,8.009550443E-2
4.455499250E0,7.822619214E-2
4.465435250E0,7.449674550E-2
4.475372250E0,7.186063596E-2
4.485308250E0,7.459554377E-2
4.495245250E0,8.326695999E-2
4.505181250E0,7.462616521E-2
4.515118250E0,8.254802628E-2
4.525054250E0,6.861485617E-2
4.534991250E0,6.787111827E-2
4.544927250E0,6.659874419E-2
4.554864250E0,7.151616174E-2
4.564801250E0,7.640920993E-2
4.574737250E0,8.377041513E-2
4.584674250E0,8.007004237E-2
4.594610250E0,6.799030855E-2
4.604547250E0,6.512694849E-2
4.614483250E0,7.446925562E-2
4.624420250E0,7.617575483E-2
4.634356250E0,6.569746479E-2
4.644293250E0,7.753433600E-2
4.654229250E0,7.397809533E-2
4.664166250E0,7.161139419E-2
