Time (s),Absolute acceleration (m/s^2)
6.092607667E0,9.191542400E-2
6.102546667E0,8.498715991E-2
6.112484667E0,7.854730909E-2
6.122423667E0,9.580551624E-2
6.132362667E0,8.990965725E-2
6.142300667E0,8.298911329E-2
6.152239667E0,8.758453707E-2
6.162178667E0,8.835736189E-2
6.172116667E0,8.919091835E-2
6.182055667E0,8.039693214E-2
6.191993667E0,7.783231707E-2
6.201932667E0,8.962821784E-2
6.211871667E0,8.487613850E-2
6.221809667E0,8.831982936E-2
6.231748667E0,8.465419099E-2
6.241687667E0,8.049814884E-2
6.251625667E0,8.241442511E-2
6.261564667E0,7.744963453E-2
6.271503667E0,7.908973505E-2
6.281442417E0,8.442332955E-2
6.291381417E0,9.211302686E-2
6.301319417E0,8.693208743E-2
6.311258417E0,8.892002270E-2
6.321197417E0,8.950703626E-2
6.331135417E0,7.125236932E-2
6.341074417E0,7.519766236E-2
6.351013417E0,8.158183243E-2
6.360951417E0,7.860266832E-2
6.370890417E0,8.623790529E-2
6.380829417E0,8.486197300E-2
6.390767417E0,9.032061227E-2
6.400706417E0,9.435415191E-2
6.410644417E0,9.002069870E-2
6.420583417E0,8.382823905E-2
6.430522417E0,7.949731213E-2
6.440460417E0,8.615966310E-2
6.450399417E0,8.068253391E-2
6.460338417E0,8.123316628E-2
6.470276417E0,8.721197148E-2
6.480215417E0,9.334223925E-2
6.490154417E0,7.286714693E-2
6.500092417E0,7.816717102E-2
6.510031417E0,7.873691778E-2
6.519969417E0,8.027357222E-2
6.529908417E0,8.492502196E-2
6.539847417E0,9.514699661E-2
6.549785417E0,7.684429551E-2
6.559724417E0,7.640747185E-2
6.569663417E0,8.382324633E-2
6.579601417E0,7.733071563E-2
6.589540417E0,9.020510357E-2
6.599479417E0,8.452261555E-2
6.609417417E0,8.446511305E-2
6.619356417E0,7.031628177E-2
6.629294417E0,8.048004150E-2
6.639233417E0,8.767094143E-2
6.649172417E0,8.705927030E-2
6.659110417E0,8.545694897E-2
6.669049417E0,8.024993096E-2
6.678988417E0,8.409014793E-2
6.688926417E0,8.918495334E-2
6.698865417E0,8.563681415E-2
6.708804417E0,8.608850943E-2
6.718742417E0,8.827681305E-2
6.728681417E0,8.544005799E-2
6.738619417E0,9.074873546E-2
6.748558417E0,8.950547618E-2
6.758497417E0,8.794440607E-2
6.768435417E0,6.937703392E-2
6.778374417E0,8.227243857E-2
6.788313417E0,8.602625322E-2
6.798251417E0,7.616636049E-2
6.808190417E0,8.624309089E-2
6.818129417E0,8.230012334E-2
6.828067417E0,8.701368608E-2
6.838006417E0,8.435376225E-2
6.847944417E0,7.943199589E-2
6.857883417E0,7.920374529E-2
6.867822417E0,8.684284461E-2
6.877760417E0,9.161227495E-2
6.887699417E0,8.433194077E-2
6.897638417E0,8.434451071E-2
6.907576417E0,8.826931586E-2
6.917515417E0,7.760975068E-2
6.927454417E0,8.012932338E-2
6.937392417E0,8.343240068E-2
6.947331417E0,8.681503197E-2
6.957269417E0,8.942267672E-2
6.967208417E0,8.881652848E-2
6.977147417E0,7.614543148E-2
6.987085417E0,8.509241322E-2
6.997024417E0,8.636874732E-2
7.006963417E0,7.124867463E-2
7.016901417E0,7.741134647E-2
7.026840417E0,7.745639701E-2
7.036779417E0,7.779833301E-2
7.046717417E0,8.598559700E-2
7.056656417E0,8.813315534E-2
7.066594417E0,7.834587031E-2
7.076533417E0,8.729238153E-2
7.086472417E0,8.229990115E-2
7.096410417E0,8.542728188E-2
7.106349417E0,9.073814511E-2
7.116288417E0,8.135182436E-2
7.126226417E0,8.405360987E-2
7.136165417E0,8.764017128E-2
7.146104417E0,7.137249005E-2
7.156042417E0,7.436475688E-2
7.165981417E0,8.225031326E-2
7.175919417E0,7.832713117E-2
7.185858417E0,8.831370511E-2
7.195797417E0,9.083356585E-2
7.205735417E0,9.111394469E-2
7.215674417E0,7.959005085E-2
7.225613417E0,8.638008559E-2
7.235551417E0,8.308053397E-2
7.245490417E0,6.774107897E-2
7.255429417E0,7.942112226E-2
7.265367417E0,8.321100767E-2
7.275306417E0,8.371423092E-2
7.285244167E0,8.907759118E-2
7.295183167E0,8.458423483E-2
7.305122167E0,8.911733777E-2
7.315060167E0,8.761939867E-2
7.324999167E0,8.053797456E-2
7.334938167E0,8.863832427E-2
7.344876167E0,8.618670579E-2
7.354815167E0,7.879175280E-2
7.364754167E0,8.099773696E-2
7.374692167E0,8.796073788E-2
7.384631167E0,8.306082594E-2
7.394569167E0,8.211861710E-2
7.404508167E0,8.998763087E-2
7.414447167E0,9.002564760E-2
7.424385167E0,8.053312729E-2
7.434324167E0,8.096743741E-2
7.444263167E0,7.834481136E-2
7.454201167E0,7.972031613E-2
7.464140167E0,8.221772419E-2
