"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.868690917E0,1.638309427E-2,-2.139907340E-3,8.465423405E-2,8.625151781E-2
1.878629917E0,-2.165625952E-3,9.129001983E-3,8.809765935E-2,8.859585880E-2
1.888568917E0,2.509990409E-3,3.397762198E-3,8.540033877E-2,8.550475251E-2
1.898506917E0,9.045532979E-3,1.101827390E-2,7.402691960E-2,7.538706025E-2
1.908445917E0,1.655032463E-2,1.227463955E-2,8.555119693E-2,8.799765519E-2
1.918383917E0,2.169243917E-3,-1.966080582E-3,8.210777164E-2,8.215994921E-2
1.928322917E0,6.328222230E-3,2.267595911E-3,7.073142886E-2,7.105014720E-2
1.938261917E0,7.909674793E-3,2.166521307E-3,7.522501409E-2,7.567073090E-2
1.948199917E0,9.226394668E-3,-2.560897730E-4,7.671722353E-2,7.727046218E-2
1.958138917E0,4.882498160E-3,1.899952227E-3,8.164934993E-2,8.181726560E-2
1.968077917E0,2.235171273E-3,7.342924280E-3,9.092712700E-2,9.125051755E-2
1.978015917E0,6.965386011E-3,1.012367732E-2,8.239837825E-2,8.330965240E-2
1.987954917E0,1.202874586E-2,1.738093989E-3,8.254982114E-2,8.343970678E-2
1.997892917E0,-1.571512297E-3,6.404327396E-3,8.180137753E-2,8.206674373E-2
2.007831917E0,6.745859608E-4,2.005503606E-3,7.776738346E-2,7.779616341E-2
2.017770917E0,3.974352479E-3,4.691915475E-3,8.240773380E-2,8.263682072E-2
2.027708917E0,1.023138486E-2,1.108173447E-2,7.672014713E-2,7.818866319E-2
2.037647917E0,6.790408082E-3,5.378945041E-3,8.090266049E-2,8.136512254E-2
2.047586917E0,4.243689850E-3,8.042360907E-3,7.790888608E-2,7.843776515E-2
2.057524917E0,7.479063906E-3,5.210325960E-3,7.731305480E-2,7.784852173E-2
2.067463917E0,4.386288822E-3,2.463532453E-3,8.600026309E-2,8.614727955E-2
2.077401917E0,6.017917804E-3,-2.822469268E-4,8.645049870E-2,8.666016226E-2
2.087340917E0,1.436134636E-2,2.708064839E-3,8.465774238E-2,8.590992509E-2
2.097279917E0,4.196363948E-3,3.419113671E-3,8.137160718E-2,8.155144551E-2
2.107217917E0,9.347870573E-4,7.586689219E-3,9.663868725E-2,9.694053618E-2
2.117156917E0,4.184194431E-3,6.399037493E-3,8.795089424E-2,8.828258583E-2
2.127095917E0,6.332680732E-3,1.231626442E-2,8.555412054E-2,8.666776076E-2
2.137033917E0,4.089286812E-3,1.050210181E-2,7.957417309E-2,8.036831112E-2
2.146972917E0,1.962252483E-3,1.814272245E-3,7.479290485E-2,7.484063492E-2
2.156910917E0,3.451501764E-3,-1.840091357E-3,7.359481037E-2,7.369867647E-2
2.166849917E0,4.438950308E-3,-1.409407379E-3,7.644825161E-2,7.658998552E-2
2.176788917E0,1.234537259E-2,6.371592125E-3,8.438584685E-2,8.552178997E-2
2.186726917E0,8.549725637E-3,8.109211028E-3,8.603534639E-2,8.683857403E-2
2.196665917E0,-1.265922189E-4,4.932976076E-3,8.573479950E-2,8.587669139E-2
2.206603917E0,7.403781004E-3,5.165265854E-3,8.303864837E-2,8.352791789E-2
2.216542917E0,7.693364359E-3,-7.926174905E-4,9.052366912E-2,9.085345766E-2
2.226481917E0,1.182964817E-4,8.978089001E-3,7.930110812E-2,7.980780554E-2
2.236419917E0,1.528268483E-2,9.808183489E-3,8.319126070E-2,8.515014254E-2
2.246358917E0,1.709703930E-2,1.291889308E-2,8.019690156E-2,8.301053891E-2
2.256297917E0,5.436010212E-3,5.349361785E-3,7.810710669E-2,7.847857028E-2
2.266235917E0,2.546937503E-3,9.033290371E-3,8.813917458E-2,8.863747132E-2
2.276174417E0,9.081200995E-3,8.012147248E-4,8.859935045E-2,8.906713792E-2
2.286112417E0,1.282842569E-3,4.492342696E-3,7.662542224E-2,7.676771562E-2
2.296051417E0,6.794391498E-3,1.123194396E-2,8.755386829E-2,8.853248090E-2
2.305990417E0,2.843172066E-3,1.060635583E-2,8.770706534E-2,8.839178538E-2
2.315928417E0,2.641114220E-4,5.856306246E-3,8.726150751E-2,8.745820013E-2
2.325867417E0,3.936491758E-3,5.860563749E-3,7.843338132E-2,7.875047606E-2
2.335806417E0,3.515382595E-3,6.928731278E-3,8.996526003E-2,9.030012870E-2
2.345744417E0,1.391973540E-2,5.560829993E-3,8.442326903E-2,8.574363077E-2
2.355683417E0,2.021455541E-3,7.852792349E-3,8.397127926E-2,8.436188933E-2
2.365621417E0,1.091017351E-3,6.971096182E-3,8.292638183E-2,8.322602540E-2
