Time (s),Absolute acceleration (m/s^2)
5.779878424E0,3.229246234E-2
5.787812995E0,2.094723008E-2
5.795778083E0,2.690143999E-2
5.803651618E0,2.317923712E-2
5.811555671E0,2.090831035E-2
5.819459723E0,2.619265189E-2
5.827394294E0,1.950229564E-2
5.835298346E0,2.479818753E-2
5.843202399E0,3.104011461E-2
5.851136969E0,2.614067236E-2
5.859071540E0,2.667725135E-2
5.867006110E0,3.645072932E-2
5.874971198E0,2.485732139E-2
5.882905768E0,1.038981363E-2
5.890840339E0,2.422327475E-2
5.898774909E0,1.079676424E-2
5.906709479E0,1.784054015E-2
5.914644049E0,2.526159845E-2
5.922578620E0,2.622810719E-2
5.930513190E0,2.525193502E-2
5.938447760E0,3.232330224E-2
5.946382331E0,2.880002589E-2
5.954316901E0,7.819224957E-3
5.962251471E0,3.618910103E-2
5.970186042E0,2.976068345E-2
5.978120612E0,1.453740768E-2
5.986055182E0,2.134669371E-2
5.993989753E0,1.396421703E-2
6.001893805E0,3.385713279E-2
6.009828376E0,3.106826710E-2
6.017732428E0,2.441387298E-2
6.025666999E0,3.185094615E-2
6.033601569E0,3.415228549E-2
6.041566657E0,2.091701816E-2
6.049501227E0,3.263029291E-2
6.057435798E0,2.042007055E-2
6.065370368E0,1.596854425E-2
6.073304938E0,1.608369522E-2
6.081239508E0,2.042249580E-2
6.089174079E0,2.759475862E-2
6.097078132E0,3.712591474E-2
6.105012702E0,2.956630262E-2
6.112947272E0,2.905727436E-2
6.120881842E0,3.613516259E-2
6.128816413E0,2.768568628E-2
6.136750983E0,5.857564579E-3
6.144685553E0,3.275818467E-2
6.152620124E0,3.713399362E-2
6.160524176E0,1.955660470E-2
6.168489264E0,2.952979126E-2
6.176423835E0,2.264695949E-2
6.184388923E0,3.032333078E-2
6.192323493E0,3.402906378E-2
6.200258063E0,3.416052810E-2
6.208192633E0,2.799628606E-2
6.216096686E0,3.847521878E-2
6.224000739E0,1.878256903E-2
6.231935309E0,3.941315298E-2
6.239900397E0,3.145979670E-2
6.247834967E0,2.264035421E-2
6.255739020E0,4.233297747E-2
6.263673590E0,1.547856057E-2
6.271608161E0,2.318520691E-2
6.279542731E0,2.266405901E-2
6.287477301E0,2.932342452E-2
6.295381354E0,2.025961330E-2
6.303346442E0,3.587143143E-2
6.311281012E0,3.918667293E-2
6.319185065E0,3.031818727E-2
6.327150153E0,2.719668869E-2
6.335054206E0,1.193673989E-2
6.342988776E0,1.085674402E-2
6.350953864E0,3.029681787E-2
6.358888434E0,1.413558165E-2
6.366823005E0,1.599124870E-2
6.374757575E0,2.593022389E-2
6.382692145E0,3.382256147E-2
6.390626715E0,1.098426224E-2
6.398530768E0,5.326793016E-2
6.406465339E0,2.735082922E-2
6.414369391E0,2.964176156E-2
6.422303962E0,1.620836871E-2
