Time (s),Linear Acceleration x (m/s^2)
4.962954563E0,-1.309808157E-2
4.970919651E0,-8.267422207E-3
4.978854222E0,-1.084601972E-3
4.986788792E0,-8.349663578E-3
4.994723362E0,-3.552629147E-3
5.002657933E0,-8.240181953E-3
5.010592503E0,-1.013837289E-3
5.018527073E0,-8.237726986E-3
5.026461644E0,-2.015406638E-2
5.034396214E0,1.472658478E-3
5.042330784E0,-5.751606543E-3
5.050234837E0,-8.126059547E-3
5.058169407E0,-1.043101400E-2
5.066073460E0,-3.123380244E-3
5.074008030E0,-7.289620116E-4
5.081912083E0,-7.934320718E-3
5.089846653E0,-5.477414466E-3
5.097781224E0,-5.586441141E-3
5.105746312E0,-7.885679603E-3
5.113680882E0,-1.500936970E-2
5.121615452E0,-7.909868844E-3
5.129550022E0,-6.024525501E-4
5.137484593E0,-5.414668936E-3
5.145419163E0,-1.011460181E-2
5.153353733E0,4.374723881E-3
5.161288304E0,-2.918837126E-3
5.169222874E0,-5.229720846E-4
5.177157444E0,1.866132952E-3
5.185061497E0,-5.223846994E-3
5.192996067E0,-9.828034788E-3
5.200930638E0,-2.728101332E-3
5.208834690E0,-5.021080375E-3
5.216769261E0,-1.225037221E-2
5.224703831E0,-1.969086006E-4
5.232638401E0,-2.583160996E-3
5.240572972E0,-5.008345004E-3
5.248538060E0,7.087430917E-3
5.256472630E0,-9.640064090E-3
5.264407200E0,-2.250019927E-3
5.272341771E0,2.498022746E-3
5.280276341E0,-4.683713894E-3
5.288210911E0,-4.590283614E-3
5.296145481E0,-1.168715581E-2
5.304049534E0,-2.068688162E-3
5.311984105E0,-4.627596587E-3
5.319918675E0,-6.938809063E-3
5.327853245E0,-6.961867679E-3
5.335725592E0,-1.174620725E-2
5.343660163E0,2.612699755E-3
5.351594733E0,-2.299601678E-3
5.359529303E0,4.841775633E-3
5.367463874E0,-1.187833957E-2
5.375398444E0,-7.028322201E-3
5.383302497E0,-1.182070188E-2
5.391237067E0,4.965911619E-3
5.399171637E0,-2.047285438E-3
5.407075690E0,9.772025049E-3
