Time (s),Linear Acceleration y (m/s^2)
4.431490940E0,-1.409088075E-2
4.439425511E0,-9.319491684E-3
4.447360081E0,-4.433944821E-3
4.455294651E0,-4.475519061E-3
4.463229222E0,-1.162953302E-2
4.471133274E0,-1.150776818E-2
4.479067845E0,-1.151957735E-2
4.487032933E0,-9.146336466E-3
4.494967503E0,-9.199623019E-3
4.502902073E0,-1.934479922E-3
4.510806126E0,-1.144665852E-2
4.518740696E0,-1.911021769E-3
4.526675267E0,-9.077019989E-3
4.534609837E0,-4.246786237E-3
4.542544407E0,-1.143335551E-2
4.550478978E0,-4.268772900E-3
4.558413548E0,-1.850463077E-2
4.566378636E0,-4.209455103E-3
4.574313206E0,-1.144787297E-2
4.582247776E0,-8.997023106E-3
4.590182347E0,-1.855753362E-3
4.598116917E0,-6.809882820E-3
4.606051487E0,-1.390196383E-2
4.613955540E0,-1.397503912E-2
4.621890110E0,-9.293377399E-3
4.629855198E0,-1.173967496E-2
4.637789769E0,-9.314578027E-3
4.645724339E0,-1.410141960E-2
4.653658909E0,-9.202819318E-3
4.661593480E0,5.144186318E-3
4.669497532E0,-1.161726564E-2
4.677401585E0,-2.123013139E-3
4.685336155E0,-1.641994342E-2
4.693240208E0,-1.154715568E-2
4.701174778E0,-1.152446121E-2
4.709109349E0,-1.162352413E-2
4.717074437E0,-1.151975244E-2
4.725009007E0,-4.408717155E-3
4.732943577E0,-1.622614637E-2
4.740878147E0,-1.144580916E-2
4.748782200E0,-1.133248210E-2
4.756716771E0,-1.372446492E-2
4.764620823E0,-4.272468388E-3
4.772585911E0,-9.115997702E-3
4.780520481E0,-1.155972853E-2
4.788455052E0,-6.812795997E-3
4.796389622E0,-2.142250538E-3
4.804324192E0,2.563282847E-3
4.812228245E0,-6.995700300E-3
4.820132298E0,-4.601497203E-3
4.828066868E0,-1.179417968E-2
4.836031956E0,-9.340990335E-3
4.843966526E0,-1.639532670E-2
4.851901097E0,-6.818518043E-3
4.859835667E0,-4.424262792E-3
4.867770237E0,-2.071477473E-3
4.875704808E0,-4.465680569E-3
4.883639378E0,-1.395524293E-2
4.891543431E0,-1.382023096E-2
4.899478001E0,-4.243325442E-3
4.907443089E0,-1.141298935E-2
4.915377659E0,-6.531994790E-3
4.923312230E0,-4.179187119E-3
4.931246800E0,-8.952748030E-3
4.939181370E0,-8.974645287E-3
4.947085423E0,-1.133481786E-2
4.955019993E0,-1.127075776E-2
4.962954563E0,-1.598060504E-2
4.970919651E0,-3.967925906E-3
4.978854222E0,-8.797589689E-3
4.986788792E0,-3.967687488E-3
4.994723362E0,-1.108352095E-2
5.002657933E0,-8.752774447E-3
5.010592503E0,-1.120127738E-2
5.018527073E0,-4.059959203E-3
5.026461644E0,-4.040021449E-3
5.034396214E0,-1.358014718E-2
5.042330784E0,-6.356127560E-3
5.050234837E0,-8.770544082E-3
5.058169407E0,-1.579758897E-2
5.066073460E0,-8.698161691E-3
5.074008030E0,-4.074875265E-3
5.081912083E0,-6.371326745E-3
5.089846653E0,-1.588565111E-2
5.097781224E0,-1.110773906E-2
5.105746312E0,-6.350651383E-3
5.113680882E0,-8.709944785E-3
5.121615452E0,8.254013956E-4
5.129550022E0,-8.793015033E-3
5.137484593E0,-1.111001521E-2
5.145419163E0,-1.586593688E-2
5.153353733E0,-3.853492439E-3
5.161288304E0,-1.809597388E-2
5.169222874E0,-1.092329621E-2
5.177157444E0,-1.089218259E-2
5.185061497E0,-8.564975113E-3
5.192996067E0,-1.338090748E-3
5.200930638E0,-3.690823913E-3
5.208834690E0,-1.564802229E-2
5.216769261E0,-6.135601550E-3
5.224703831E0,-8.488401771E-3
5.232638401E0,-1.327700540E-2
5.240572972E0,-8.511882275E-3
5.248538060E0,-3.723435104E-3
5.256472630E0,-1.087044924E-2
5.264407200E0,-6.123468280E-3
5.272341771E0,-8.559022099E-3
5.280276341E0,5.806270987E-3
5.288210911E0,-1.101189479E-2
5.296145481E0,-1.092910022E-2
5.304049534E0,-8.452001959E-3
5.311984105E0,-1.228071749E-3
5.319918675E0,-3.705494106E-3
5.327853245E0,-1.094206795E-2
5.335725592E0,-1.320344955E-2
5.343660163E0,-1.321128756E-2
5.351594733E0,-8.505735546E-3
5.359529303E0,-6.152968854E-3
5.367463874E0,-8.477453142E-3
5.375398444E0,-1.092282310E-2
5.383302497E0,-6.073534489E-3
5.391237067E0,-1.078930125E-2
5.399171637E0,-1.081000268E-2
5.407075690E0,-3.575582057E-3
5.414979743E0,-8.263289928E-3
5.422883796E0,-1.534919068E-2
5.430818366E0,-1.025285572E-3
5.438783454E0,-8.166488260E-3
5.446718024E0,-1.025479287E-3
5.454652594E0,-8.166778833E-3
5.462587165E0,-1.048259437E-2
5.470521735E0,-5.569800735E-3
5.478456305E0,-1.037819311E-2
5.486390876E0,-8.009944111E-3
5.494325446E0,-1.756790653E-2
5.502229499E0,-3.194525838E-3
5.510164069E0,-1.026628166E-2
5.518098639E0,-1.497178152E-2
5.526063727E0,-1.492195204E-2
5.533998298E0,-5.331069231E-3
5.541932868E0,1.810085028E-3
5.549867438E0,-1.731069013E-2
5.557802008E0,-1.728155464E-2
5.565706061E0,4.266303033E-3
5.573640632E0,-1.010208204E-2
5.581544684E0,-5.252547562E-4
5.589479255E0,-2.919495106E-3
5.597413825E0,-1.244870573E-2
5.605378913E0,-5.266103894E-3
5.613313483E0,-7.728956640E-3
5.621248053E0,-7.713098079E-3
5.629182624E0,-2.872046083E-3
5.637117194E0,-1.482950896E-2
5.645051764E0,-1.247781143E-2
5.652986335E0,-5.067549646E-4
5.660890387E0,-1.017884538E-2
5.668824958E0,-1.018244028E-2
5.676759528E0,-6.056949496E-4
5.684663581E0,-1.027172059E-2
5.692598151E0,-1.508124545E-2
5.700532721E0,-5.450524390E-3
5.708467292E0,-1.028810441E-2
5.716401862E0,-5.520015955E-3
5.724366950E0,-7.852911949E-3
5.732301520E0,1.723956317E-3
5.740236090E0,-7.784280926E-3
5.748170661E0,-1.018885896E-2
5.756105231E0,-7.836084813E-3
5.764009284E0,-5.455903709E-3
5.771943854E0,-7.850106806E-3
5.779878424E0,-1.496103033E-2
5.787812995E0,-7.736932486E-3
5.795778083E0,-5.342680961E-3
