Time (s),Linear Acceleration z (m/s^2)
5.573640632E0,-2.619743347E-2
5.581544684E0,-9.437561035E-3
5.589479255E0,-2.619743347E-2
5.597413825E0,-4.056262970E-2
5.605378913E0,-4.649162292E-3
5.613313483E0,-3.337955475E-2
5.621248053E0,-2.140903473E-2
5.629182624E0,-1.422500610E-2
5.637117194E0,-1.901340485E-2
5.645051764E0,-3.098583221E-2
5.652986335E0,-2.140903473E-2
5.660890387E0,-2.140903473E-2
5.668824958E0,-1.901435852E-2
5.676759528E0,-2.619743347E-2
5.684663581E0,-3.098678589E-2
5.692598151E0,-3.098678589E-2
5.700532721E0,-4.649162292E-3
5.708467292E0,-2.380371094E-2
5.716401862E0,-3.098678589E-2
5.724366950E0,-1.662158966E-2
5.732301520E0,-2.380371094E-2
5.740236090E0,-2.859115601E-2
5.748170661E0,-1.662063599E-2
5.756105231E0,-3.098678589E-2
5.764009284E0,-1.901435852E-2
5.771943854E0,-1.662063599E-2
5.779878424E0,-2.619743347E-2
5.787812995E0,-1.901435852E-2
5.795778083E0,-2.619743347E-2
5.803651618E0,-2.140903473E-2
5.811555671E0,-1.662063599E-2
5.819459723E0,-2.380180359E-2
5.827394294E0,-1.901340485E-2
5.835298346E0,-2.140808105E-2
5.843202399E0,-2.858924866E-2
5.851136969E0,-2.380084991E-2
5.859071540E0,-2.619457245E-2
5.867006110E0,-3.337669373E-2
5.874971198E0,-2.379894257E-2
5.882905768E0,-7.040023804E-3
5.890840339E0,-1.900959015E-2
5.898774909E0,-9.433746338E-3
5.906709479E0,-1.182842255E-2
5.914644049E0,-2.379894257E-2
5.922578620E0,-1.661586761E-2
5.930513190E0,-2.379798889E-2
5.938447760E0,-2.619266510E-2
5.946382331E0,-2.619266510E-2
5.954316901E0,-7.039070129E-3
5.962251471E0,-3.576946259E-2
5.970186042E0,-2.619266510E-2
5.978120612E0,-9.432792664E-3
5.986055182E0,-1.900959015E-2
5.993989753E0,-9.432792664E-3
6.001893805E0,-3.337478638E-2
6.009828376E0,-3.098201752E-2
6.017732428E0,-1.900959015E-2
6.025666999E0,-3.098106384E-2
6.033601569E0,-2.858734131E-2
6.041566657E0,-1.901054382E-2
6.049501227E0,-3.098201752E-2
6.057435798E0,-1.661682129E-2
6.065370368E0,-4.645347595E-3
6.073304938E0,-1.422214508E-2
