Time (s),Linear Acceleration y (m/s^2)
5.983728292E0,-1.292304095E-2
5.993666292E0,-1.054954191E-2
6.003604292E0,-8.253107350E-3
6.013543292E0,-6.901667349E-3
6.023481292E0,-3.282759343E-3
6.033419292E0,-2.460787003E-3
6.043357292E0,1.366188233E-3
6.053296292E0,-1.769626927E-2
6.063234292E0,-6.996134142E-3
6.073172292E0,-8.883859750E-3
6.083110292E0,-1.685124154E-2
6.093049292E0,-5.091707425E-3
6.102987292E0,-2.454211169E-3
6.112925292E0,5.139213768E-3
6.122864292E0,-4.675337705E-3
6.132802292E0,-9.603473840E-3
6.142740292E0,-1.091594763E-2
6.152678542E0,-3.103774473E-2
6.162617542E0,-1.400784563E-2
6.172555542E0,3.859025287E-3
6.182493542E0,5.598852884E-3
6.192431542E0,-1.032437158E-2
6.202370542E0,-2.396143750E-2
6.212308542E0,-6.307786668E-3
6.222246542E0,2.664388879E-4
6.232184542E0,-2.384496827E-3
6.242123542E0,9.999570167E-3
6.252061542E0,-3.064831789E-4
6.261999542E0,-1.284875162E-2
6.271938542E0,-4.083266007E-3
6.281876542E0,-9.291120605E-3
6.291814542E0,4.792990079E-3
6.301752542E0,3.236972904E-3
6.311691542E0,-5.684907453E-3
6.321629542E0,-1.027073708E-2
6.331567542E0,1.114984083E-3
6.341505542E0,-1.760782785E-2
6.351444542E0,-1.476732129E-2
6.361382542E0,7.623261726E-4
6.371320542E0,-6.886843743E-3
6.381259542E0,2.752302680E-6
6.391197542E0,-3.642194085E-3
6.401135542E0,-5.482223772E-3
6.411073542E0,1.163305838E-3
6.421012542E0,2.722929558E-4
6.430950542E0,1.000666677E-2
6.440888542E0,-1.580376539E-2
6.450826542E0,-7.924895827E-3
6.460765542E0,-1.080949861E-2
6.470703542E0,-2.045748895E-3
6.480641542E0,-4.407434729E-3
6.490580542E0,-1.124875470E-2
6.500518542E0,-1.441060002E-2
6.510456542E0,-5.915851914E-4
6.520394542E0,-1.204640856E-2
6.530333542E0,-3.406998971E-3
6.540271542E0,6.905959114E-3
6.550209542E0,-1.279800646E-2
6.560147542E0,-1.896660884E-3
6.570086542E0,-1.460328633E-2
6.580024542E0,-6.549340629E-3
6.589962542E0,2.684659988E-3
6.599900542E0,-1.225275817E-2
6.609839542E0,5.906144623E-4
6.619777542E0,1.263039694E-3
6.629715542E0,-1.613512664E-2
6.639654542E0,-5.960331867E-3
6.649592542E0,3.745728631E-3
6.659530542E0,-4.422973248E-3
6.669468542E0,2.138838395E-3
6.679407542E0,-3.540945891E-3
6.689345542E0,-1.437647375E-2
6.699283542E0,-2.047822829E-3
6.709221542E0,-4.813786524E-3
6.719160542E0,-1.287859983E-2
6.729098542E0,-3.514685954E-3
6.739036542E0,-4.418096761E-4
6.748975542E0,-1.016284453E-2
6.758913542E0,-1.466977557E-2
6.768851542E0,-5.952979450E-3
6.778789542E0,-2.889225741E-3
6.788728542E0,-2.228492657E-3
6.798666542E0,-7.490047992E-3
6.808604542E0,-1.256824972E-2
6.818542542E0,1.810971309E-2
6.828481542E0,3.383276635E-4
6.838419542E0,-1.052946038E-2
6.848357542E0,-2.861890008E-3
6.858296542E0,-1.607497798E-3
6.868234542E0,-1.018190965E-2
6.878172542E0,-7.512073265E-3
6.888110542E0,-2.673251065E-3
6.898049542E0,-6.380986499E-3
6.907987542E0,-1.251931812E-2
6.917925542E0,-2.025980281E-3
6.927863542E0,-1.938948131E-3
6.937802542E0,2.278575429E-3
6.947740542E0,1.621686204E-2
6.957678542E0,-6.629981955E-3
6.967617542E0,-1.850142401E-2
6.977555542E0,-5.978012842E-3
6.987493542E0,-4.401831909E-3
6.997431542E0,3.693322961E-3
7.007370542E0,7.055556471E-4
7.017308542E0,2.036381930E-3
7.027246542E0,-9.420586182E-3
7.037184542E0,-1.090462093E-2
7.047123542E0,-1.242465946E-2
7.057061542E0,-6.405215899E-3
7.066999542E0,4.114290511E-3
7.076938542E0,1.948954635E-3
7.086876542E0,-1.432253319E-2
7.096814542E0,1.652672564E-2
7.106752542E0,9.400776455E-3
7.116691542E0,5.039571275E-3
7.126629542E0,1.141872138E-3
7.136567542E0,-1.504608958E-2
7.146505542E0,-1.719113379E-3
7.156444208E0,-9.802349978E-3
7.166382208E0,-3.664689877E-3
7.176320208E0,-4.869979180E-3
7.186259208E0,-1.730297321E-2
7.196197208E0,-5.803139980E-3
7.206135208E0,-2.054951636E-2
7.216073208E0,-9.483311274E-3
7.226012208E0,5.337315607E-3
7.235950208E0,-6.956071579E-3
7.245888208E0,4.044614998E-3
7.255826208E0,-9.255119115E-3
7.265765208E0,-3.481557823E-3
7.275703208E0,-6.234319601E-3
7.285641208E0,-2.014349804E-3
7.295580208E0,-4.644208134E-3
7.305518208E0,4.459707923E-3
7.315456208E0,-4.930991221E-3
7.325394208E0,-1.596330073E-2
7.335333208E0,-2.803180309E-3
7.345271208E0,-6.986497657E-3
7.355209208E0,-9.527635910E-3
7.365147208E0,-1.473234534E-2
7.375086208E0,-4.927542277E-3
7.385024208E0,-1.638960843E-2
7.394962208E0,5.419503248E-3
7.404901208E0,4.332631482E-3
