Time (s),Linear Acceleration z (m/s^2)
2.897637881E0,-1.397323608E-2
2.902381995E0,1.224517822E-2
2.907126110E0,2.651214600E-3
2.911870224E0,2.565383911E-4
2.916614339E0,2.627372742E-3
2.921358453E0,-1.163196564E-2
2.926102568E0,-4.415512085E-3
2.930846683E0,1.223087311E-2
2.935590797E0,-1.160049438E-2
2.940334912E0,3.604888916E-4
2.945079026E0,2.730369568E-3
2.949823141E0,1.219940186E-2
2.954567256E0,2.605438232E-3
2.959311370E0,2.583503723E-3
2.964055485E0,-6.928443909E-3
2.968799599E0,-1.873493195E-2
2.973543714E0,-4.341125488E-3
2.978287828E0,4.396438599E-4
2.983031943E0,-1.380062103E-2
2.987776058E0,7.670402527E-3
2.992520172E0,4.873275757E-4
2.997264287E0,2.855300903E-3
3.002008401E0,-1.913070679E-3
3.006752516E0,-4.269599915E-3
3.011496631E0,5.257606506E-3
3.016240745E0,-9.023666382E-3
3.020984860E0,-6.574630737E-3
3.025728974E0,2.970695496E-3
3.030473089E0,-1.603603363E-2
3.035217203E0,1.019763947E-2
3.039961318E0,-1.751899719E-3
3.044705433E0,-8.855819702E-3
3.049449547E0,1.494693756E-2
3.054193662E0,-1.128005981E-2
3.058937776E0,7.797241211E-3
3.063681891E0,2.985954285E-3
3.068426058E0,-4.156112671E-3
3.073170120E0,-4.121780396E-3
3.077914235E0,-1.832580566E-2
3.082658349E0,-1.342773438E-2
3.087402516E0,5.668640137E-3
3.092146631E0,8.745193481E-4
3.096890745E0,2.222347260E-2
3.101634860E0,6.818771362E-4
3.106378974E0,-1.696586609E-3
3.111123089E0,5.435943604E-3
3.115867203E0,-2.308464050E-2
3.120611318E0,-6.282806396E-3
3.125355433E0,8.006095886E-3
3.130099547E0,1.031208038E-2
3.134843662E0,7.343292236E-4
3.139587776E0,-1.588058472E-2
3.144331891E0,8.602142334E-4
3.149076006E0,8.516311646E-4
3.153820120E0,-3.900527954E-3
3.158564235E0,7.996559143E-3
3.163308349E0,-2.291774750E-2
3.168052464E0,-1.371383667E-3
3.172796578E0,3.384590149E-3
3.177540693E0,-1.388549805E-3
3.182284808E0,1.997852325E-2
3.187028922E0,-3.915786743E-3
3.191773037E0,5.608558655E-3
3.196517151E0,1.030731201E-2
3.201261266E0,-1.113510132E-2
3.206005381E0,-3.922462463E-3
3.210749495E0,3.228187561E-3
3.215493610E0,-1.578140259E-2
3.220237724E0,1.045131683E-2
3.224981839E0,5.618095398E-3
3.229725953E0,8.249282837E-4
3.234470068E0,8.182525635E-4
3.239214183E0,-1.559257507E-3
3.243958297E0,7.945060730E-3
3.248702412E0,-1.110458374E-2
3.253446526E0,1.034450531E-2
3.258190641E0,-6.351470947E-3
3.262934756E0,8.192062378E-4
3.267678870E0,8.125305176E-4
3.272422985E0,8.058547974E-4
3.277167099E0,-1.343822479E-2
3.281911214E0,-1.095294952E-2
3.286655328E0,-3.742218018E-3
3.291399443E0,1.033782959E-3
3.296143558E0,1.025199890E-3
3.300887672E0,-8.474349976E-3
3.305631787E0,5.834579468E-3
3.310375901E0,-3.705024719E-3
3.315120016E0,-8.420944214E-3
3.319864131E0,-5.976676941E-3
3.324608245E0,-1.541805267E-2
3.329352360E0,3.691673279E-3
3.334096474E0,-1.083374023E-3
3.338840589E0,-1.293945312E-2
3.343584703E0,1.405715942E-3
3.348328818E0,-5.723953247E-3
3.353072933E0,-3.303527832E-3
3.357817047E0,1.468658447E-3
3.362561162E0,1.806735992E-2
3.367305276E0,1.079845428E-2
3.372049391E0,-5.901336670E-3
3.376793506E0,6.011962891E-3
3.381537620E0,3.587722778E-3
3.386281735E0,5.931854248E-3
3.391025849E0,1.135826111E-3
3.395769964E0,1.061820984E-2
3.400514078E0,1.052951813E-2
3.405258193E0,5.696296692E-3
3.410002308E0,9.021759033E-4
3.414746422E0,3.267288208E-3
3.419490537E0,-1.574134827E-2
3.424234651E0,5.744934082E-3
3.428978766E0,9.508132935E-4
3.433722881E0,5.689620972E-3
3.438466995E0,3.268241882E-3
3.443211110E0,8.678436279E-4
3.447955224E0,-1.511573792E-3
3.452699339E0,-6.244659424E-3
3.457443453E0,-6.192207336E-3
3.462187568E0,-1.395225525E-3
3.466931683E0,-1.562023163E-2
3.471675797E0,3.491401672E-3
3.476419912E0,1.532745361E-2
3.481164026E0,-1.327514648E-2
3.485908141E0,8.192062378E-3
3.490652256E0,1.049709320E-2
3.495396370E0,3.290176392E-3
3.500140485E0,3.262519836E-3
3.504884599E0,-3.882408142E-3
3.509628714E0,5.640983582E-3
3.514372828E0,-3.897666931E-3
3.519116943E0,8.792877197E-4
3.523861058E0,7.991790771E-3
3.528605172E0,-3.938674927E-3
3.533349287E0,7.958412170E-3
3.538093401E0,7.734298706E-4
3.542837516E0,1.025962830E-2
3.547581631E0,5.427360535E-3
3.552325745E0,-2.071952820E-2
3.557069860E0,1.741981506E-2
3.561813974E0,-4.080772400E-3
3.566558089E0,3.070831299E-3
3.571302203E0,-1.699447632E-3
3.576046318E0,5.433082581E-3
3.580790433E0,-1.359558105E-2
3.585534547E0,-3.990173340E-3
3.590278662E0,7.886886597E-4
3.595022776E0,5.528450012E-3
3.599766891E0,-4.009246826E-3
3.604511006E0,5.515098572E-3
3.609255120E0,1.258754730E-2
3.613999235E0,-8.872985840E-3
3.618743349E0,6.923675537E-4
3.623487464E0,-4.057884216E-3
3.628231578E0,-1.650810242E-3
3.632975693E0,-6.382942200E-3
3.637719808E0,-8.703231812E-3
3.642463922E0,-6.257057190E-3
3.647208037E0,1.515102386E-2
3.651952151E0,-1.107692719E-2
3.656696266E0,5.624771118E-3
3.661440381E0,-1.340579987E-2
3.666184495E0,5.689620972E-3
3.670928610E0,-3.849029541E-3
3.675672724E0,-1.093673706E-2
3.680416839E0,3.391265869E-3
3.685160953E0,9.899139404E-4
3.689905068E0,-1.088237762E-2
3.694649183E0,1.056480408E-2
3.699393297E0,-8.506774902E-3
3.704137412E0,1.054763794E-2
3.708881526E0,1.283264160E-2
3.713625641E0,3.233909607E-3
3.718369756E0,-3.911972046E-3
3.723113870E0,-6.252288818E-3
3.727857985E0,9.174346924E-4
