Time (s),Linear Acceleration y (m/s^2)
6.104960750E0,-3.434965108E-3
6.114897750E0,-3.030273831E-4
6.124833750E0,-8.453246579E-4
6.134770750E0,-4.062928660E-3
6.144706750E0,-2.658084850E-3
6.154643750E0,-7.752142581E-3
6.164579750E0,-3.333575302E-3
6.174516750E0,-3.700108929E-3
6.184452750E0,-6.144386684E-3
6.194389750E0,-3.686728855E-3
6.204325750E0,-7.402803423E-4
6.214262750E0,-5.214533214E-3
6.224198750E0,-8.874173015E-3
6.234135750E0,-1.031678618E-2
6.244071750E0,-8.426829041E-3
6.254008750E0,-4.450082858E-3
6.263944750E0,-2.274206006E-3
6.273881750E0,-6.584174959E-3
6.283817750E0,-6.694070636E-3
6.293754750E0,-1.548950267E-3
6.303690750E0,-5.466306098E-3
6.313627750E0,-1.072550656E-2
6.323563750E0,-4.215239491E-3
6.333500750E0,-4.481082237E-3
6.343436750E0,-1.805126835E-3
6.353373750E0,-6.228321637E-3
6.363309750E0,-2.502836706E-3
6.373246750E0,1.672317381E-3
6.383182750E0,-4.621159597E-3
6.393119750E0,-6.132491254E-3
6.403055750E0,-5.052857702E-3
6.412992750E0,-4.207432545E-3
6.422928750E0,-4.917275389E-3
6.432865750E0,-1.284286100E-4
6.442801750E0,-3.209038745E-3
6.452738750E0,-3.324379642E-3
6.462674000E0,-1.029242431E-3
6.472611000E0,-4.987263819E-4
6.482547000E0,-6.797982054E-4
6.492484000E0,-2.480087383E-3
6.502420000E0,-1.865079068E-4
6.512357000E0,-7.716954220E-5
6.522293000E0,-4.831289342E-3
6.532230000E0,-2.085030307E-3
6.542166000E0,1.735005928E-3
6.552103000E0,-1.010850654E-2
6.562039000E0,-1.242393998E-2
6.571976000E0,-1.445874819E-3
6.581912000E0,4.750309973E-3
6.591849000E0,2.285379670E-3
6.601785000E0,4.952518567E-3
6.611722000E0,8.360102260E-4
6.621658000E0,-4.536269903E-3
6.631595000E0,9.336952725E-4
6.641531000E0,-3.920019055E-3
6.651468000E0,-1.383072068E-3
6.661404000E0,-7.367139976E-3
6.671341000E0,-3.580035442E-3
6.681277000E0,-1.976125916E-3
6.691214000E0,3.271521726E-3
6.701150000E0,-6.452493835E-5
6.711087000E0,1.230295287E-3
6.721023000E0,-4.129797053E-3
6.730960000E0,1.118919533E-3
6.740896000E0,3.276245180E-3
6.750833000E0,-7.301029894E-3
6.760769000E0,5.769114210E-3
6.770706000E0,-1.640331284E-3
6.780642000E0,-9.348669997E-3
6.790579000E0,2.125960817E-3
6.800515000E0,9.840681218E-5
6.810452000E0,-4.088880247E-3
6.820388000E0,-4.466327154E-3
6.830325000E0,-1.069063797E-2
6.840261000E0,-1.103275033E-2
6.850198000E0,-2.124316287E-3
6.860134000E0,-5.174589423E-3
6.870071000E0,3.282430437E-3
6.880007000E0,-7.150180866E-3
6.889944000E0,-4.160494935E-3
6.899880000E0,7.414360810E-4
6.909817000E0,-1.922834027E-3
6.919753000E0,-4.575967016E-3
6.929690000E0,-1.205143123E-3
6.939626000E0,-6.524387179E-3
6.949563000E0,3.481317996E-3
6.959500000E0,-4.330137279E-5
