Time (s),Linear Acceleration y (m/s^2)
7.512449542E0,-2.897423264E-3
7.522386542E0,2.327082194E-3
7.532323542E0,-5.186480284E-4
7.542259542E0,-1.021621864E-2
7.552196542E0,-1.048804108E-2
7.562133542E0,1.791458968E-3
7.572070542E0,5.982724875E-3
7.582007542E0,-1.624721959E-3
7.591944542E0,-1.906758752E-3
7.601880542E0,8.187198266E-4
7.611817542E0,4.183883797E-3
7.621754542E0,-7.553414907E-3
7.631691542E0,8.455073833E-4
7.641628542E0,-2.714295778E-3
7.651564542E0,-2.547851130E-3
7.661501542E0,4.336148947E-3
7.671438542E0,-9.502821788E-4
7.681375542E0,-6.286323275E-3
7.691312542E0,2.411483098E-3
7.701249542E0,-1.171215568E-3
7.711185542E0,-1.322219912E-3
7.721122542E0,6.870478392E-5
7.731059542E0,-4.955990352E-3
7.740996542E0,-1.021051761E-3
7.750933542E0,4.594815150E-3
7.760870542E0,-2.009450477E-3
7.770806542E0,-2.815945968E-3
