Time (s),Absolute acceleration (m/s^2)
6.169142250E0,1.453704467E-2
6.179078250E0,1.902972924E-2
6.189015250E0,3.471413056E-2
6.198952250E0,1.098379590E-2
6.208889250E0,1.424882746E-2
6.218826250E0,2.768251181E-2
6.228762250E0,1.719800070E-2
6.238699250E0,1.028763623E-2
6.248636250E0,2.070663475E-2
6.258573250E0,1.954532373E-2
6.268509250E0,3.071676188E-2
6.278446250E0,2.524346801E-2
6.288383250E0,1.029354810E-2
6.298320250E0,2.000111794E-2
6.308256250E0,1.670265512E-2
6.318193250E0,2.211216937E-2
6.328130250E0,1.530698341E-2
6.338067250E0,2.485096963E-2
6.348003250E0,1.899709630E-2
6.357940250E0,1.561128630E-2
6.367877250E0,1.858794225E-2
6.377814250E0,1.897360951E-2
6.387751250E0,3.198092816E-2
6.397687250E0,1.483163424E-2
6.407624250E0,2.043436262E-2
6.417561250E0,2.195466132E-2
6.427498250E0,9.089544587E-3
6.437434250E0,2.786279557E-2
6.447371250E0,2.278148151E-2
6.457308250E0,1.396876830E-2
6.467245250E0,1.056542458E-2
6.477181250E0,2.903443545E-2
6.487118250E0,2.830663406E-2
6.497055250E0,2.234183093E-2
6.506992250E0,2.851531543E-2
6.516928250E0,2.390092122E-2
6.526865250E0,1.137946647E-2
6.536802250E0,2.671411957E-2
6.546739250E0,2.125985645E-2
6.556675250E0,8.666318274E-3
6.566612250E0,1.156643523E-2
6.576549250E0,1.046600026E-2
6.586486250E0,2.395642798E-2
6.596422250E0,2.638980166E-2
6.606359250E0,3.229375709E-2
6.616296250E0,1.788119090E-2
6.626233250E0,2.576305578E-3
6.636170250E0,1.337789125E-2
6.646106250E0,1.685471641E-2
6.656043250E0,2.251301386E-2
6.665980250E0,1.746971343E-2
6.675917250E0,9.784661966E-3
6.685853250E0,2.689136938E-2
6.695790250E0,2.100810953E-2
6.705727250E0,1.207629125E-2
6.715664250E0,8.397152177E-3
6.725600250E0,2.438958976E-2
6.735537250E0,1.534308199E-2
6.745474250E0,3.340595165E-2
6.755411250E0,1.725830894E-2
6.765347250E0,8.295717616E-3
6.775284250E0,1.773612866E-2
6.785221250E0,6.615217495E-3
6.795158250E0,2.478801184E-2
6.805094250E0,2.484179893E-2
6.815031250E0,6.975626389E-3
6.824968250E0,3.288024566E-3
6.834905250E0,1.465051677E-2
6.844841250E0,2.753624795E-2
6.854778250E0,1.966604478E-2
6.864715250E0,1.914266588E-2
6.874652250E0,2.605524409E-2
6.884589250E0,1.857684931E-2
6.894525250E0,2.066573928E-2
6.904462250E0,1.771311591E-2
6.914399250E0,2.339839877E-2
6.924336250E0,2.260441586E-2
6.934272250E0,3.172214433E-2
6.944209250E0,1.224243002E-2
6.954145625E0,1.217099958E-2
6.964082625E0,1.573902941E-2
6.974018625E0,2.551462245E-2
6.983955625E0,1.423679805E-2
6.993892625E0,2.252336131E-2
7.003829625E0,1.303742470E-2
7.013765625E0,7.612948909E-3
7.023702625E0,1.932100614E-2
7.033639625E0,2.836717799E-2
7.043576625E0,1.042955323E-2
7.053512625E0,1.798165831E-2
7.063449625E0,1.295443043E-2
7.073386625E0,1.746872058E-2
7.083323625E0,6.321751993E-3
7.093259625E0,1.974221531E-2
7.103196625E0,6.521106430E-3
7.113133625E0,1.786601490E-2
7.123070625E0,3.256793157E-2
7.133007625E0,3.009838172E-2
7.142943625E0,2.387590201E-2
7.152880625E0,1.336625728E-2
7.162817625E0,1.299494201E-2
7.172754625E0,2.128003176E-2
7.182690625E0,1.297758711E-2
7.192627625E0,1.392883260E-2
7.202564625E0,1.514625518E-2
7.212501625E0,2.872047207E-2
7.222437625E0,2.788794403E-2
7.232374625E0,2.643039244E-2
7.242311625E0,1.784095879E-2
7.252248625E0,1.192581135E-2
7.262184625E0,1.487254581E-2
7.272121625E0,1.749109252E-2
7.282058625E0,2.044299300E-2
7.291995625E0,1.797873251E-2
7.301931625E0,1.407711381E-2
7.311868625E0,2.528539143E-2
7.321805625E0,3.201634075E-2
7.331742625E0,1.804359407E-2
7.341678625E0,1.401654708E-2
7.351615625E0,1.046888159E-2
7.361552625E0,2.007443343E-2
7.371489625E0,1.653287824E-2
7.381425625E0,2.704123640E-2
7.391362625E0,2.608377393E-2
7.401299625E0,2.555775046E-2
7.411236625E0,2.374194242E-2
7.421172625E0,2.308925087E-2
7.431109625E0,9.282596696E-3
7.441046625E0,2.139946194E-2
7.450983625E0,2.399442649E-2
7.460919625E0,2.776670820E-2
7.470856625E0,2.398744948E-2
7.480793625E0,7.797057705E-3
7.490730625E0,2.296080829E-2
7.500667625E0,2.767878143E-2
7.510603625E0,1.966195984E-2
7.520540625E0,1.298574622E-2
7.530477625E0,2.081872411E-2
7.540414625E0,2.735099878E-2
7.550350625E0,1.705861668E-2
7.560287625E0,1.879057836E-2
7.570224625E0,2.740633433E-2
7.580161625E0,1.870539058E-2
7.590097625E0,1.700167504E-2
7.600034625E0,2.339914316E-2
7.609971625E0,1.247125938E-2
7.619908625E0,1.566268485E-2
7.629844625E0,2.346741052E-2
7.639781625E0,1.175915915E-2
7.649718625E0,1.096290437E-2
7.659655625E0,1.723850206E-2
7.669591625E0,2.719443615E-2
7.679528625E0,1.545430979E-2
7.689465625E0,1.737039499E-2
7.699402625E0,2.201634704E-2
7.709338625E0,1.535656161E-2
7.719275625E0,2.003428549E-2
7.729212625E0,6.128641964E-3
7.739149625E0,2.308520584E-2
7.749085625E0,2.987641522E-2
7.759022625E0,9.928048256E-3
7.768959625E0,1.946327619E-2
7.778896625E0,2.239362793E-2
7.788832625E0,2.296444435E-2
7.798769625E0,1.570979470E-2
7.808706625E0,1.572323728E-2
7.818643625E0,2.099193844E-2
7.828580625E0,1.610045559E-2
7.838516625E0,2.045399963E-2
7.848453625E0,2.188904215E-2
7.858390625E0,8.612030571E-3
7.868327625E0,1.612020771E-2
7.878263625E0,9.361911394E-3
7.888200625E0,6.525084970E-3
7.898137625E0,1.074556717E-2
7.908074625E0,2.302670642E-2
7.918010625E0,1.137058001E-2
7.927947625E0,2.600835296E-2
7.937884625E0,1.188877963E-2
7.947821625E0,1.917116945E-2
7.957758083E0,2.018436681E-2
7.967695083E0,2.623054492E-2
7.977632083E0,2.981673311E-2
7.987569083E0,1.724896424E-2
7.997505083E0,1.528950825E-2
8.007442083E0,2.586356043E-2
8.017379083E0,1.270790947E-2
8.027316083E0,1.409340851E-2
8.037252083E0,1.857836512E-2
8.047189083E0,1.476063307E-2
8.057126083E0,1.604241279E-2
8.067063083E0,7.877617213E-3
8.076999083E0,2.275657593E-2
8.086936083E0,8.198318119E-3
8.096873083E0,3.279726996E-2
8.106810083E0,2.140168263E-2
