Time (s),Linear Acceleration z (m/s^2)
7.242311625E0,-1.649967313E-2
7.252248625E0,-3.025349379E-3
7.262184625E0,-1.484958887E-2
7.272121625E0,-1.530216336E-2
7.282058625E0,-1.695049345E-2
7.291995625E0,-1.440578520E-2
7.301931625E0,-1.260659695E-2
7.311868625E0,-2.143589258E-2
7.321805625E0,-3.086335838E-2
7.331742625E0,-1.364681661E-2
7.341678625E0,-8.708258271E-3
7.351615625E0,1.318547130E-3
7.361552625E0,-1.559920192E-2
7.371489625E0,-1.590208769E-2
7.381425625E0,-2.548275054E-2
7.391362625E0,-2.219076812E-2
7.401299625E0,-1.681659222E-3
7.411236625E0,-1.709901273E-2
7.421172625E0,-1.799772978E-2
7.431109625E0,1.460049748E-3
7.441046625E0,-1.081267118E-2
7.450983625E0,-2.083830714E-2
7.460919625E0,-2.727316797E-2
7.470856625E0,-2.038631737E-2
7.480793625E0,-7.213125229E-3
7.490730625E0,-1.409705222E-2
7.500667625E0,-1.873915672E-2
7.510603625E0,-1.574128926E-2
7.520540625E0,-1.229494035E-2
7.530477625E0,-1.199322402E-2
7.540414625E0,-2.725738049E-2
7.550350625E0,-1.587635994E-2
7.560287625E0,-1.722180426E-2
7.570224625E0,-1.826728642E-2
7.580161625E0,-6.140745878E-3
7.590097625E0,-1.452272952E-2
7.600034625E0,-1.901222169E-2
7.609971625E0,-1.092669189E-2
7.619908625E0,-1.526766479E-2
7.629844625E0,-1.362342775E-2
7.639781625E0,7.629446983E-3
7.649718625E0,-9.284209013E-3
7.659655625E0,-1.197743654E-2
7.669591625E0,-2.365491092E-2
