Time (s),Linear Acceleration x (m/s^2)
9.608038284E0,-5.383566022E-4
9.624924412E0,-1.622967422E-3
9.641797033E0,1.210607588E-3
9.658695003E0,2.841539681E-3
9.675578954E0,6.069533527E-3
9.692455573E0,2.562522888E-3
9.709365811E0,1.947887242E-3
9.726228289E0,-1.123927534E-3
9.743096249E0,-4.077777267E-4
9.759990446E0,-1.457408071E-3
9.776853718E0,1.237653196E-3
9.793751808E0,-3.066331148E-3
9.810631499E0,6.212763488E-3
9.827511881E0,3.627017140E-3
9.844390320E0,-5.503892899E-3
9.861251883E0,-2.245396376E-3
9.878156851E0,-1.758068800E-3
9.895031352E0,-2.832628787E-3
9.911912854E0,2.283528447E-3
9.928794080E0,4.853367805E-3
9.945657382E0,1.642830670E-3
9.962554548E0,-4.048772156E-3
9.979417250E0,-8.633956313E-4
9.996301141E0,1.384839416E-3
1.001318130E1,4.025913775E-3
1.003006186E1,4.424229264E-4
1.004694201E1,6.889767945E-3
1.006382213E1,7.877618074E-3
1.008071644E1,4.037097096E-3
1.009759433E1,-6.359964609E-4
1.011446359E1,-2.490550280E-3
1.013134325E1,-2.680055797E-3
1.014822662E1,1.418754458E-3
1.016508785E1,1.725628972E-4
1.018198423E1,4.027768970E-3
1.019887097E1,3.401331604E-3
1.021575560E1,6.209164858E-3
1.023263697E1,-3.650039434E-4
1.024951924E1,1.595683396E-3
1.026639934E1,6.017677486E-3
1.028325508E1,-2.059996128E-3
1.030016835E1,9.054020047E-4
1.031704054E1,2.789571881E-4
1.033391650E1,1.530870795E-4
1.035080067E1,3.035344183E-3
1.036768610E1,2.364791930E-3
1.038456150E1,3.370687366E-3
1.040144210E1,2.417281270E-3
1.041831952E1,-1.269772649E-3
1.043520312E1,-1.148998737E-3
1.045208271E1,1.815989614E-3
1.046894592E1,4.607476294E-3
1.048582956E1,7.906831801E-3
1.050271142E1,2.101786435E-3
1.051958509E1,1.685552299E-3
1.053646061E1,3.385521472E-3
1.055333559E1,8.035823703E-4
1.057024804E1,3.399878740E-3
1.058712091E1,8.369460702E-4
1.060398903E1,2.215586603E-3
1.062085944E1,2.403788269E-3
1.063775523E1,3.647871315E-3
1.065462899E1,-1.530945301E-4
1.067151580E1,3.395527601E-3
1.068838005E1,1.026734710E-3
1.070527393E1,2.476297319E-3
1.072216667E1,-3.218635917E-3
1.073904216E1,1.805976033E-3
1.075591534E1,-2.163261175E-3
1.077280466E1,1.875646412E-3
1.078967980E1,5.491726100E-3
1.080656330E1,2.430960536E-3
1.082343259E1,8.144974709E-4
1.084031260E1,3.571584821E-3
1.085719311E1,2.714022994E-3
1.087408835E1,7.957518101E-4
1.089096999E1,-6.458386779E-4
1.090783418E1,2.038098872E-3
1.092470337E1,6.413534284E-4
1.094161188E1,1.111894846E-3
1.095847418E1,6.394915283E-3
1.097535803E1,1.356787980E-3
1.099223823E1,-3.496088088E-3
1.100911857E1,1.533932984E-3
1.102599887E1,1.570977271E-3
1.104287228E1,2.249784768E-3
1.105976603E1,5.795210600E-4
1.107665400E1,2.123601735E-3
1.109351654E1,3.501094878E-3
1.111040034E1,2.479091287E-3
1.112728043E1,5.668252707E-4
1.114416089E1,-8.437186480E-4
1.116103910E1,9.381771088E-5
1.117792348E1,3.165751696E-3
1.119481700E1,3.588363528E-3
1.121169556E1,7.492899895E-4
1.122857612E1,4.284605384E-3
1.124544033E1,-2.080693841E-3
1.126233599E1,-2.148300409E-4
1.127922271E1,-5.140185356E-3
1.129608695E1,2.252653241E-3
1.131298145E1,7.378444076E-3
1.132985820E1,1.138322055E-3
1.134673859E1,1.897528768E-3
1.136361848E1,6.139539182E-3
1.138049615E1,3.806568682E-3
1.139737955E1,8.604988456E-3
1.141425928E1,1.826278865E-3
1.143113952E1,3.090903163E-3
1.144800297E1,7.392399013E-3
1.146488516E1,6.898738444E-3
1.148176322E1,9.391009808E-4
1.149864747E1,7.070451975E-4
1.151551293E1,1.869820058E-3
1.153240399E1,-2.752929926E-3
1.154930938E1,-3.466427326E-3
1.156616220E1,2.288930118E-3
1.158303598E1,6.034225225E-3
1.159992852E1,-3.599673510E-4
1.161679593E1,2.741202712E-3
1.163368870E1,6.084792316E-3
1.165056972E1,7.646530867E-4
1.166744963E1,-1.858681440E-3
1.168434752E1,5.437433720E-3
1.170121806E1,2.431988716E-3
1.171810858E1,2.482295036E-3
1.173498471E1,3.146700561E-3
1.175186532E1,3.254659474E-3
1.176874517E1,1.395247877E-3
1.178561750E1,-4.045680165E-3
1.180250620E1,3.856129944E-3
1.181939390E1,3.229103982E-3
1.183625525E1,4.283048213E-3
1.185312138E1,6.280168891E-3
1.187002734E1,3.607735038E-3
1.188690507E1,3.218017519E-3
1.190378968E1,-3.751620650E-3
1.192064911E1,1.044601202E-3
1.193753597E1,7.018573582E-3
1.195441226E1,4.945099354E-3
1.197129722E1,-5.931034684E-4
1.198815474E1,-3.715977073E-4
1.200504267E1,2.558529377E-3
1.202193599E1,5.051493645E-5
1.203883256E1,2.611376345E-3
1.205570664E1,5.972526968E-3
1.207259132E1,2.372808754E-3
1.208945696E1,7.122382522E-4
1.210633713E1,-1.307532191E-3
